"Date","SG-Std.","SG-AQR","SG-Armor","SwanGuard","Momentum","Sentiment","DeathX","DoubleX","Delta","McClellan"
"06/18/2008",".10",".10","-.10","15.9",".13",".32","-.88","-.32","44.12","-125.84"
"06/19/2008",".09",".09","-.11","15.7",".12",".29","-.87","-.33","43.08","-106.22"
"06/20/2008",".06",".06","-.12","16.4",".09",".25","-.87","-.34","40.83","-184.39"
"06/23/2008",".03",".03","-.14","16.4",".05",".21","-.86","-.36","38.82","-203.71"
"06/24/2008",".00",".00","-.18","16.6",".02",".15","-.85","-.37","36.71","-226.22"
"06/25/2008","-.02","-.02","-.22","16.1","-.01",".09","-.84","-.38","35.40","-128.32"
"06/26/2008","-.06","-.06","-.28","17.2","-.06",".03","-.85","-.41","32.19","-209.87"
"06/27/2008","-.11","-.11","-.39","17.5","-.12","-.05","-.87","-.43","29.20","-210.73"
"06/30/2008","-.15","-.15","-.56","17.6","-.18","-.14","-.90","-.45","26.64","-200.97"
"07/01/2008","-.19","-.19","-.56","17.5","-.23","-.25","-.93","-.47","24.74","-188.70"
"07/02/2008","-.25","-.25","-.57","18.5","-.29","-.36","-.96","-.50","21.66","-222.51"
"07/03/2008","-.29","-.29","-.61","18.4","-.35","-.48","-.99","-.52","18.97","-225.00"
"07/07/2008","-.35","-.35","-.67","18.9","-.42","-.61","-1.02","-.55","16.08","-240.46"
"07/08/2008","-.39","-.39","-.75","18.2","-.47","-.74","-1.05","-.57","15.10","-139.55"
"07/09/2008","-.44","-.44","-.84","18.8","-.53","-.86","-1.09","-.59","12.74","-155.19"
"07/10/2008","-.49","-.49","-.93","18.8","-.58","-.97","-1.13","-.62","11.36","-111.95"
"07/11/2008","-.54","-.54","-1.03","19.2","-.64","-1.10","-1.16","-.64","9.65","-132.12"
"07/14/2008","-.60","-.60","-1.14","20.0","-.71","-1.24","-1.22","-.67","7.63","-171.58"
"07/15/2008","-.67","-.67","-1.25","20.0","-.79","-1.41","-1.28","-.70","5.27","-202.50"
"07/16/2008","-.71","-.71","-1.35","19.4","-.84","-1.56","-1.32","-.72","5.30","-77.98"
"07/17/2008","-.74","-.74","-1.45","18.6","-.87","-1.68","-1.37","-.74","6.36","21.20"
"07/18/2008","-.76","-.76","-1.55","18.1","-.89","-1.78","-1.40","-.75","7.43","47.30"
"07/21/2008","-.79","-.79","-1.65","17.5","-.92","-1.85","-1.43","-.76","8.64","100.93"
"07/22/2008","-.80","-.80","-1.75","16.3","-.93","-1.90","-1.46","-.77","10.87","166.01"
"07/23/2008","-.81","-.81","-1.82","15.5","-.94","-1.93","-1.49","-.77","13.21","195.00"
"07/24/2008","-.83","-.83","-1.86","16.2","-.97","-1.95","-1.52","-.79","13.60","89.16"
"07/25/2008","-.86","-.86","-1.84","15.6","-.99","-1.96","-1.56","-.80","14.48","110.67"
"07/28/2008","-.89","-.89","-1.73","16.4","-1.03","-1.95","-1.62","-.82","14.06","40.94"
"07/29/2008","-.91","-.91","-1.62","15.4","-1.04","-1.94","-1.67","-.83","15.56","132.12"
"07/30/2008","-.90","-.83","-1.51","14.6","-1.04","-1.91","-1.70","-.83","18.17","176.04"
"07/31/2008","-.91","-.91","-1.41","15.2","-1.05","-1.88","-1.74","-.83","19.66","127.55"
"08/01/2008","-.93","-.93","-1.41","15.2","-1.06","-1.84","-1.78","-.84","20.71","121.32"
"08/04/2008","-.95","-.95","-1.41","15.5","-1.08","-1.80","-1.81","-.85","20.87","65.69"
"08/05/2008","-.94","-.69","-1.41","14.3","-1.07","-1.76","-1.83","-.85","23.14","142.38"
"08/06/2008","-.93","-.56","-1.41","13.7","-1.06","-1.71","-1.85","-.84","25.57","144.42"
"08/07/2008","-.93","-.93","-1.41","14.2","-1.06","-1.66","-1.89","-.85","26.50","55.07"
"08/08/2008","-.92","-.31","-1.41","13.5","-1.04","-1.60","-1.91","-.84","29.11","131.92"
"08/11/2008","-.90","-.04","-1.41","12.9","-1.02","-1.55","-1.94","-.83","32.09","158.74"
"08/12/2008","-.88","-.08","-1.41","13.4","-1.01","-1.49","-1.96","-.83","33.90","94.44"
"08/13/2008","-.88","-.13","-1.40","13.5","-1.00","-1.43","-1.97","-.82","35.44","68.27"
"08/14/2008","-.86","-.14","-1.40","13.3","-.98","-1.37","-1.99","-.82","37.29","106.92"
"08/15/2008","-.84","-.13","-1.39","13.0","-.96","-1.30","-2.01","-.81","39.16","107.50"
"08/18/2008","-.84","-.19","-1.39","13.5","-.95","-1.24","-2.02","-.81","39.72","32.03"
"08/19/2008","-.84","-.84","-1.38","13.7","-.95","-1.18","-2.04","-.81","39.51","-33.46"
"08/20/2008","-.84","-.74","-1.38","13.5","-.94","-1.13","-2.06","-.81","39.80","-13.34"
"08/21/2008","-.84","-.62","-1.37","13.2","-.93","-1.07","-2.06","-.81","40.19","-25.25"
"08/22/2008","-.82","-.18","-1.36","12.6","-.91","-1.02","-2.06","-.81","41.40","51.56"
"08/25/2008","-.82","-.82","-1.36","13.3","-.91","-.96","-2.08","-.81","41.00","-31.91"
"08/26/2008","-.82","-.73","-1.35","13.3","-.90","-.91","-2.10","-.81","40.96","18.36"
"08/27/2008","-.81","-.41","-1.34","13.0","-.89","-.86","-2.12","-.80","41.60","101.79"
"08/28/2008","-.79",".01","-1.32","12.6","-.87","-.80","-2.12","-.79","43.29","181.55"
"08/29/2008","-.78","-.02","-1.28","13.0","-.86","-.75","-2.13","-.79","43.82","121.52"
"09/02/2008","-.77","-.07","-1.28","13.7","-.85","-.69","-2.12","-.79","43.90","120.65"
"09/03/2008","-.76","-.12","-1.28","14.0","-.84","-.64","-2.12","-.79","43.81","112.52"
"09/04/2008","-.79","-.79","-1.28","15.4","-.86","-.60","-2.14","-.80","41.54","-.76"
"09/05/2008","-.80","-.80","-1.28","15.6","-.88","-.57","-2.16","-.81","39.90","5.94"
"09/08/2008","-.80","-.64","-1.29","15.4","-.87","-.54","-2.14","-.81","39.87","51.20"
"09/09/2008","-.82","-.82","-1.29","16.9","-.90","-.53","-2.15","-.82","37.25","-66.85"
"09/10/2008","-.84","-.84","-1.30","16.9","-.92","-.52","-2.15","-.83","35.58","-41.36"
"09/11/2008","-.85","-.85","-1.30","16.8","-.93","-.54","-2.15","-.84","35.07","-48.39"
"09/12/2008","-.85","-.85","-1.30","17.0","-.94","-.55","-2.13","-.84","34.95","-20.81"
"09/15/2008","-.89","-.89","-1.31","20.0","-1.01","-.59","-2.13","-.87","31.43","-148.26"
"09/16/2008","-.92","-.92","-1.32","20.0","-1.05","-.66","-2.12","-.88","29.77","-136.40"
"09/17/2008","-.99","-.99","-1.34","23.6","-1.17","-.78","-2.14","-.91","24.91","-241.34"
"09/18/2008","-1.01","-1.01","-1.35","23.1","-1.17","-.91","-2.13","-.93","24.16","-126.12"
"09/19/2008","-1.00","-.56","-1.37","22.2","-1.05","-1.02","-2.10","-.93","26.68","11.42"
"09/22/2008","-1.02","-1.02","-1.40","23.7","-.96","-1.11","-2.09","-.94","26.02","-78.79"
"09/23/2008","-1.05","-1.05","-1.45","24.9","-.89","-1.19","-2.07","-.96","24.39","-124.66"
"09/24/2008","-1.08","-1.08","-1.52","25.4","-.81","-1.25","-2.04","-.98","22.78","-126.41"
"09/25/2008","-1.10","-1.10","-1.59","24.7","-.73","-1.29","-2.03","-.99","22.79","-35.94"
"09/26/2008","-1.11","-1.11","-1.63","25.0","-.65","-1.34","-2.02","-.99","23.02","-72.69"
"09/29/2008","-1.19","-1.19","-1.65","28.3","-.70","-1.42","-2.05","-1.04","16.98","-188.53"
"09/30/2008","-1.23","-1.23","-1.65","27.7","-.70","-1.49","-2.06","-1.06","15.64","-58.86"
"10/01/2008","-1.26","-1.26","-1.65","28.0","-.69","-1.56","-2.08","-1.08","14.17","-40.73"
"10/02/2008","-1.33","-1.33","-1.66","29.1","-.73","-1.63","-2.13","-1.12","9.78","-127.47"
"10/03/2008","-1.41","-1.41","-1.67","29.7","-.77","-1.72","-2.17","-1.16","4.93","-142.11"
"10/06/2008","-1.52","-1.52","-1.71","31.2","-.89","-1.87","-2.23","-1.22","-2.06","-235.53"
"10/07/2008","-1.67","-1.67","-1.78","32.6","-1.07","-2.04","-2.30","-1.29","-12.23","-302.23"
"10/08/2008","-1.83","-1.83","-1.86","33.5","-1.27","-2.28","-2.38","-1.37","-21.68","-325.01"
"10/09/2008","-2.05","-2.05","-1.97","35.5","-1.58","-2.56","-2.51","-1.46","-35.28","-387.29"
"10/10/2008","-2.26","-2.26","-2.09","37.1","-1.91","-2.91","-2.63","-1.56","-47.32","-358.19"
"10/13/2008","-2.37","-2.37","-2.22","35.1","-2.09","-3.19","-2.72","-1.62","-48.87","-153.05"
"10/14/2008","-2.47","-2.47","-2.34","34.8","-2.27","-3.43","-2.79","-1.68","-50.49","-97.82"
"10/15/2008","-2.65","-2.65","-2.45","37.0","-2.53","-3.62","-2.93","-1.77","-58.27","-181.27"
"10/16/2008","-2.78","-2.78","-2.53","37.0","-2.72","-3.80","-3.05","-1.84","-61.34","-74.11"
"10/17/2008","-2.92","-2.92","-2.62","37.7","-2.90","-3.93","-3.17","-1.91","-63.96","-24.60"
"10/20/2008","-3.00","-3.00","-2.70","35.8","-3.05","-4.02","-3.29","-1.95","-62.29","102.77"
"10/21/2008","-3.10","-3.10","-2.77","35.0","-3.20","-4.09","-3.43","-2.01","-62.62","48.48"
"10/22/2008","-3.26","-3.26","-2.82","36.5","-3.41","-4.14","-3.59","-2.09","-66.92","-40.09"
"10/23/2008","-3.39","-3.39","-2.85","36.6","-3.60","-4.21","-3.74","-2.16","-69.75","-49.56"
"10/24/2008","-3.55","-3.55","-2.87","38.2","-3.81","-4.29","-3.91","-2.24","-74.25","-115.05"
"10/27/2008","-3.73","-3.73","-2.87","39.5","-4.03","-4.37","-4.10","-2.33","-80.16","-162.10"
"10/28/2008","-3.81","-3.81","-2.85","37.5","-4.12","-4.45","-4.23","-2.38","-77.15","-28.41"
"10/29/2008","-3.89","-3.89","-2.82","37.3","-4.22","-4.51","-4.37","-2.43","-74.34","38.51"
"10/30/2008","-3.94","-3.94","-2.77","35.8","-4.28","-4.53","-4.50","-2.47","-69.19","150.69"
"10/31/2008","-3.97","-3.97","-2.74","34.4","-4.33","-4.53","-4.64","-2.50","-62.83","218.55"
"11/03/2008","-4.01","-4.01","-2.74","32.7","-4.38","-4.50","-4.79","-2.53","-56.97","226.22"
"11/04/2008","-4.00","-3.95","-2.74","30.4","-4.39","-4.45","-4.90","-2.54","-48.61","298.37"
"11/05/2008","-4.04","-4.04","-2.74","30.1","-4.44","-4.39","-5.05","-2.57","-44.83","182.79"
"11/06/2008","-4.12","-4.12","-2.74","30.8","-4.52","-4.31","-5.21","-2.62","-44.78","75.84"
"11/07/2008","-4.17","-4.17","-2.75","29.7","-4.59","-4.23","-5.39","-2.65","-42.25","139.07"
"11/10/2008","-4.23","-4.23","-2.75","29.7","-4.65","-4.14","-5.55","-2.69","-40.75","81.41"
"11/11/2008","-4.30","-4.30","-2.76","29.8","-4.73","-4.06","-5.73","-2.74","-40.73","-5.48"
"11/12/2008","-4.41","-4.41","-2.77","30.8","-4.84","-3.99","-5.92","-2.80","-44.26","-113.17"
"11/13/2008","-4.46","-4.46","-2.77","29.4","-4.84","-3.95","-6.06","-2.84","-41.64","-6.46"
"11/14/2008","-4.54","-4.54","-2.78","30.4","-4.87","-3.89","-6.23","-2.89","-42.29","-77.82"
"11/17/2008","-4.63","-4.63","-2.79","31.1","-4.91","-3.84","-6.42","-2.95","-44.24","-125.81"
"11/18/2008","-4.72","-4.72","-2.79","31.2","-4.95","-3.81","-6.59","-3.00","-44.98","-129.45"
"11/19/2008","-4.85","-4.85","-2.80","32.7","-5.03","-3.81","-6.80","-3.07","-49.94","-223.15"
"11/20/2008","-5.03","-5.03","-2.82","34.8","-5.23","-3.87","-7.04","-3.16","-58.92","-299.90"
"11/21/2008","-5.15","-5.15","-2.84","33.8","-5.31","-3.96","-7.26","-3.23","-61.69","-193.28"
"11/24/2008","-5.20","-5.20","-2.85","31.9","-5.30","-4.03","-7.42","-3.27","-58.68","-29.60"
"11/25/2008","-5.24","-5.24","-2.88","30.9","-5.29","-4.07","-7.59","-3.31","-54.98","48.76"
"11/26/2008","-5.25","-5.25","-2.90","28.8","-5.26","-4.09","-7.71","-3.33","-48.41","170.03"
"11/28/2008","-5.25","-5.22","-2.92","27.5","-5.22","-4.08","-7.86","-3.34","-41.54","220.20"
"12/01/2008","-5.32","-5.32","-2.92","29.0","-5.24","-4.05","-8.08","-3.39","-42.06","92.79"
"12/02/2008","-5.35","-5.35","-2.92","28.2","-5.24","-4.01","-8.26","-3.42","-39.04","177.83"
"12/03/2008","-5.36","-5.36","-2.92","27.3","-5.20","-3.95","-8.41","-3.44","-34.07","219.58"
"12/04/2008","-5.39","-5.39","-2.92","27.6","-5.19","-3.88","-8.58","-3.47","-31.62","134.35"
"12/05/2008","-5.38","-5.34","-2.93","26.2","-5.15","-3.80","-8.75","-3.49","-26.32","193.29"
"12/08/2008","-5.34","-5.03","-2.93","24.1","-5.07","-3.72","-8.89","-3.48","-18.46","265.63"
"12/09/2008","-5.32","-5.04","-2.93","24.0","-5.01","-3.62","-8.98","-3.49","-13.08","186.13"
"12/10/2008","-5.28","-5.03","-2.93","22.2","-4.94","-3.52","-9.10","-3.49","-7.07","232.25"
"12/11/2008","-5.27","-5.05","-2.93","21.6","-4.89","-3.41","-9.24","-3.50","-3.92","129.43"
"12/12/2008","-5.25","-5.05","-2.92","20.1","-4.84","-3.30","-9.35","-3.51","-0.14","157.31"
"12/15/2008","-5.24","-5.07","-2.92","20.0","-4.79","-3.18","-9.45","-3.52","2.25","74.97"
"12/16/2008","-5.19","-4.77","-2.92","20.0","-4.71","-3.06","-9.50","-3.51","8.45","180.81"
"12/17/2008","-5.14","-4.77","-2.92","20.0","-4.63","-2.94","-9.51","-3.50","13.56","190.19"
"12/18/2008","-5.11","-4.78","-2.92","20.0","-4.56","-2.82","-9.52","-3.50","16.60","148.80"
"12/19/2008","-5.08","-4.79","-2.91","20.0","-4.49","-2.70","-9.48","-3.50","19.71","173.48"
"12/22/2008","-5.06","-4.80","-2.91","20.0","-4.44","-2.58","-9.45","-3.50","21.10","98.66"
"12/23/2008","-5.05","-4.82","-2.91","20.0","-4.38","-2.46","-9.49","-3.51","21.73","60.18"
"12/24/2008","-5.03","-4.82","-2.90","20.0","-4.33","-2.34","-9.52","-3.52","22.80","86.09"
"12/26/2008","-5.01","-4.82","-2.90","20.0","-4.27","-2.22","-9.49","-3.52","24.34","153.51"
"12/29/2008","-4.99","-4.82","-2.89","20.0","-4.22","-2.10","-9.49","-3.52","25.33","97.17"
"12/30/2008","-4.94","-4.59","-2.88","20.0","-4.16","-1.99","-9.47","-3.51","28.21","183.38"
"12/31/2008","-4.88","-4.43","-2.86","20.0","-4.09","-1.88","-9.47","-3.49","32.05","263.19"
"01/02/2009","-4.80","-4.11","-2.86","20.0","-4.01","-1.76","-9.44","-3.46","37.69","325.89"
"01/05/2009","-4.72","-4.06","-2.86","2.1","-3.94","-1.65","-9.36","-3.43","42.39","329.53"
"01/06/2009","-4.63","-3.92","-2.85","1.6","-3.86","-1.54","-9.28","-3.40","47.23","365.59"
"01/07/2009","-4.57","-3.93","-2.85","3.1","-3.80","-1.43","-9.20","-3.39","49.22","219.97"
"01/08/2009","-4.51","-3.94","-2.84","3.6","-3.74","-1.32","-9.10","-3.37","51.29","221.61"
"01/09/2009","-4.47","-3.96","-2.84","4.6","-3.70","-1.21","-9.07","-3.36","51.37","125.11"
"01/12/2009","-4.45","-3.99","-2.83","6.4","-3.67","-1.11","-9.06","-3.36","49.63","22.62"
"01/13/2009","-4.43","-4.01","-2.83","6.6","-3.63","-1.01","-9.05","-3.35","48.34","23.70"
"01/14/2009","-4.43","-4.43","-2.82","9.1","-3.63","-.91","-9.07","-3.37","44.61","-103.17"
"01/15/2009","-4.43","-4.43","-2.82","10.6","-3.62","-.82","-9.09","-3.38","41.68","-81.83"
"01/16/2009","-4.42","-4.35","-2.81","10.5","-3.60","-.74","-9.13","-3.38","39.77","-27.54"
"01/20/2009","-4.46","-4.46","-2.81","13.9","-3.63","-.66","-9.16","-3.41","34.03","-148.02"
"01/21/2009","-4.45","-4.41","-2.81","12.1","-3.62","-.59","-9.14","-3.42","32.37","-40.77"
"01/22/2009","-4.46","-4.46","-2.80","12.2","-3.62","-.53","-9.14","-3.43","29.69","-120.91"
"01/23/2009","-4.46","-4.45","-2.80","12.0","-3.61","-.47","-9.13","-3.44","27.87","-93.39"
"01/26/2009","-4.45","-4.38","-2.80","11.5","-3.60","-.41","-9.10","-3.45","26.78","-38.77"
"01/27/2009","-4.43","-4.27","-2.79","10.6","-3.58","-.36","-9.04","-3.45","26.74","19.16"
"01/28/2009","-4.38","-3.94","-2.79","8.3","-3.53","-.30","-9.00","-3.43","29.33","124.65"
"01/29/2009","-4.36","-3.97","-2.78","8.5","-3.51","-.25","-8.95","-3.43","29.14","2.88"
"01/30/2009","-4.36","-4.00","-2.77","9.3","-3.50","-.20","-8.89","-3.44","27.36","-70.59"
"02/02/2009","-4.36","-4.04","-2.77","10.1","-3.50","-.16","-8.84","-3.44","25.95","-77.86"
"02/03/2009","-4.34","-4.05","-2.77","9.2","-3.48","-.12","-8.74","-3.44","25.89","-37.12"
"02/04/2009","-4.32","-4.07","-2.77","9.4","-3.46","-.09","-8.60","-3.44","25.45","-53.68"
"02/05/2009","-4.29","-4.03","-2.76","9.2","-3.43","-.06","-8.49","-3.44","26.39","-6.10"
"02/06/2009","-4.24","-3.75","-2.76","8.6","-3.36","-.03","-8.40","-3.42","29.41","90.22"
"02/09/2009","-4.19","-3.68","-2.76","8.8","-3.30",".00","-8.32","-3.40","32.17","89.06"
"02/10/2009","-4.18","-3.72","-2.76","11.1","-3.29",".03","-8.28","-3.40","31.06","-31.74"
"02/11/2009","-4.16","-3.75","-2.75","11.1","-3.28",".06","-8.25","-3.40","30.70","-2.17"
"02/12/2009","-4.13","-3.76","-2.75","10.3","-3.27",".09","-8.15","-3.39","30.67","-14.05"
"02/13/2009","-4.12","-3.78","-2.75","10.1","-3.26",".11","-8.08","-3.39","30.02","-48.21"
"02/17/2009","-4.14","-4.14","-2.74","12.8","-3.30",".13","-8.06","-3.41","26.16","-171.52"
"02/18/2009","-4.16","-4.16","-2.74","13.4","-3.33",".13","-8.01","-3.43","22.69","-211.23"
"02/19/2009","-4.20","-4.20","-2.74","13.7","-3.37",".12","-7.99","-3.45","18.88","-247.61"
"02/20/2009","-4.23","-4.23","-2.74","14.8","-3.43",".09","-8.00","-3.48","14.87","-287.01"
"02/23/2009","-4.30","-4.30","-2.74","16.8","-3.51",".05","-8.01","-3.51","8.86","-351.70"
"02/24/2009","-4.32","-4.32","-2.75","15.3","-3.54",".00","-8.01","-3.53","6.82","-189.06"
"02/25/2009","-4.35","-4.35","-2.75","14.5","-3.58","-.05","-8.00","-3.55","4.35","-189.93"
"02/26/2009","-4.39","-4.39","-2.76","14.2","-3.63","-.10","-8.00","-3.58","1.19","-168.47"
"02/27/2009","-4.45","-4.45","-2.78","14.6","-3.71","-.15","-8.00","-3.62","-2.93","-187.39"
"03/02/2009","-4.55","-4.55","-2.78","17.1","-3.84","-.22","-8.06","-3.67","-9.91","-282.79"
"03/03/2009","-4.64","-4.64","-2.79","17.7","-3.97","-.31","-8.11","-3.72","-16.26","-285.17"
"03/04/2009","-4.71","-4.71","-2.79","16.6","-4.07","-.40","-8.14","-3.76","-19.67","-144.57"
"03/05/2009","-4.81","-4.81","-2.80","18.2","-4.21","-.51","-8.18","-3.81","-25.59","-238.45"
"03/06/2009","-4.91","-4.91","-2.80","17.9","-4.34","-.64","-8.22","-3.86","-30.33","-230.84"
"03/09/2009","-5.00","-5.00","-2.81","18.0","-4.48","-.77","-8.26","-3.91","-34.92","-247.63"
"03/10/2009","-5.04","-5.04","-2.82","15.1","-4.52","-.88","-8.27","-3.94","-33.77","-68.26"
"03/11/2009","-5.07","-5.07","-2.82","14.3","-4.55","-.97","-8.29","-3.96","-32.23","-15.78"
"03/12/2009","-5.06","-4.98","-2.83","12.3","-4.54","-1.05","-8.29","-3.96","-27.37","125.15"
"03/13/2009","-5.04","-4.89","-2.83","11.4","-4.52","-1.10","-8.30","-3.96","-22.26","163.67"
"03/16/2009","-5.02","-4.89","-2.84","11.2","-4.50","-1.14","-8.32","-3.96","-17.93","174.93"
"03/17/2009","-4.97","-4.60","-2.84","9.7","-4.45","-1.16","-8.34","-3.94","-11.42","248.02"
"03/18/2009","-4.91","-4.39","-2.84","9.6","-4.38","-1.16","-8.36","-3.91","-3.83","316.24"
"03/19/2009","-4.85","-4.39","-2.84","10.2","-4.32","-1.16","-8.39","-3.89","2.11","279.22"
"03/20/2009","-4.82","-4.40","-2.84","11.2","-4.29","-1.15","-8.40","-3.88","5.91","171.44"
"03/23/2009","-4.72","-3.90","-2.84","9.7","-4.18","-1.12","-8.38","-3.83","14.70","278.06"
"03/24/2009","-4.64","-3.90","-2.84","10.3","-4.09","-1.09","-8.36","-3.80","20.87","184.93"
"03/25/2009","-4.55","-3.81","-2.83","9.9","-4.00","-1.05","-8.32","-3.76","27.16","220.41"
"03/26/2009","-4.44","-3.52","-2.81","9.2","-3.88","-1.01","-8.27","-3.71","34.67","282.86"
"03/27/2009","-4.36","-3.52","-2.80","9.6","-3.78","-.96","-8.21","-3.67","39.61","167.56"
"03/30/2009","-4.30","-3.55","-2.77","11.3","-3.71","-.90","-8.17","-3.65","41.38","30.35"
"03/31/2009","-4.24","-3.56","-2.74","11.6","-3.62","-.85","-8.12","-3.63","43.93","105.95"
"04/01/2009","-4.16","-3.42","-2.74","11.2","-3.53","-.79","-8.03","-3.59","47.38","170.15"
"04/02/2009","-4.05","-3.07","-2.73","10.4","-3.40","-.73","-7.95","-3.54","52.71","257.39"
"04/03/2009","-3.94","-2.87","-2.73","9.4","-3.27","-.67","-7.86","-3.49","58.14","274.95"
"04/06/2009","-3.85","-2.85","-2.72","9.5","-3.14","-.60","-7.77","-3.44","62.11","175.71"
"04/07/2009","-3.77","-2.86","-2.71","9.9","-3.04","-.54","-7.71","-3.41","63.63","62.24"
"04/08/2009","-3.68","-2.79","-2.70","9.4","-2.93","-.47","-7.64","-3.37","65.86","122.93"
"04/09/2009","-3.57","-2.30","-2.69","7.6","-2.78","-.41","-7.58","-3.31","70.72","214.16"
"04/13/2009","-3.45","-2.15","-2.68","7.5","-2.64","-.34","-7.49","-3.26","75.00","204.36"
"04/14/2009","-3.35","-2.16","-2.66","7.9","-2.52","-.28","-7.41","-3.21","77.03","112.22"
"04/15/2009","-3.25","-2.01","-2.65","7.2","-2.40","-.21","-7.32","-3.16","79.60","152.21"
"04/16/2009","-3.13","-1.72","-2.63","6.4","-2.27","-.15","-7.23","-3.10","82.99","210.53"
"04/17/2009","-3.01","-1.53","-2.61","5.5","-2.13","-.09","-7.13","-3.05","86.21","221.92"
"04/20/2009","-2.94","-1.58","-2.59","7.4","-2.06","-.03","-7.07","-3.01","85.50","60.32"
"04/21/2009","-2.85","-1.58","-2.56","7.0","-1.97",".03","-7.01","-2.97","86.44","127.90"
"04/22/2009","-2.76","-1.58","-2.53","7.4","-1.89",".09","-6.97","-2.93","86.63","110.56"
"04/23/2009","-2.67","-1.38","-2.50","7.4","-1.81",".15","-6.88","-2.89","87.16","116.57"
"04/24/2009","-2.57","-1.04","-2.45","7.0","-1.70",".20","-6.78","-2.83","88.80","167.50"
"04/27/2009","-2.47","-1.05","-2.40","7.9","-1.61",".26","-6.70","-2.79","89.21","76.85"
"04/28/2009","-2.39","-1.02","-2.34","8.1","-1.53",".31","-6.61","-2.75","89.24","62.14"
"04/29/2009","-2.28","-.58","-2.26","7.4","-1.43",".36","-6.48","-2.70","90.84","142.73"
"04/30/2009","-2.18","-.47","-2.13","7.6","-1.33",".41","-6.36","-2.65","91.97","123.00"
"05/01/2009","-2.08","-.26","-2.13","7.3","-1.23",".45","-6.21","-2.59","93.09","129.87"
"05/04/2009","-1.95",".01","-2.12","6.5","-1.10",".50","-6.04","-2.53","96.48","200.96"
"05/05/2009","-1.83",".01","-2.10","6.3","-.98",".54","-5.85","-2.46","98.89","142.59"
"05/06/2009","-1.70",".01","-2.08","5.6","-.84",".58","-5.67","-2.39","101.92","166.68"
